"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
40.26	1.43	-1.23	8.28	9.16	7.10
40.27	1.43	-1.23	8.29	9.16	7.10
40.27	1.43	-1.23	8.28	9.15	7.11
40.28	1.43	-1.23	8.28	9.15	7.11
40.28	1.43	-1.23	8.28	9.14	7.12
40.29	1.43	-1.24	8.29	9.13	7.13
40.29	1.43	-1.24	8.28	9.13	7.14
40.30	1.43	-1.24	8.29	9.13	7.13
40.31	1.43	-1.24	8.29	9.13	7.13
40.31	1.43	-1.24	8.28	9.14	7.13
40.32	1.43	-1.24	8.27	9.14	7.12
40.32	1.43	-1.24	8.29	9.15	7.11
40.33	1.43	-1.24	8.28	9.14	7.12
40.33	1.43	-1.24	8.28	9.14	7.12
40.34	1.43	-1.24	8.28	9.14	7.12
40.34	1.43	-1.24	8.29	9.14	7.12
40.35	1.43	-1.24	8.28	9.15	7.12
40.36	1.43	-1.24	8.28	9.14	7.11
40.36	1.43	-1.24	8.28	9.14	7.11
40.37	1.43	-1.24	8.27	9.14	7.11
40.37	1.43	-1.24	8.28	9.15	7.11
40.38	1.43	-1.24	8.27	9.14	7.12
40.38	1.43	-1.24	8.28	9.14	7.12
40.39	1.43	-1.24	8.28	9.14	7.12
40.39	1.43	-1.24	8.28	9.13	7.13
40.40	1.43	-1.24	8.28	9.13	7.13
40.41	1.43	-1.24	8.28	9.13	7.13
40.41	1.43	-1.24	8.28	9.13	7.13
40.42	1.43	-1.24	8.28	9.14	7.12
40.42	1.43	-1.24	8.28	9.14	7.12
40.43	1.43	-1.24	8.27	9.14	7.12
40.43	1.43	-1.24	8.28	9.14	7.12
40.44	1.43	-1.24	8.28	9.13	7.13
40.44	1.43	-1.24	8.28	9.12	7.14
40.45	1.44	-1.24	8.27	9.11	7.15
40.46	1.44	-1.24	8.28	9.11	7.16
40.46	1.44	-1.24	8.28	9.10	7.16
40.47	1.44	-1.24	8.27	9.09	7.17
40.47	1.44	-1.24	8.28	9.09	7.17
40.48	1.44	-1.24	8.28	9.09	7.17
40.48	1.44	-1.24	8.28	9.09	7.17
40.49	1.44	-1.24	8.28	9.12	7.14
40.49	1.44	-1.24	8.27	9.14	7.12
40.50	1.44	-1.24	8.26	9.16	7.09
40.51	1.44	-1.24	8.27	9.19	7.07
40.51	1.44	-1.24	8.28	9.20	7.06
40.52	1.44	-1.24	8.27	9.20	7.06
40.52	1.44	-1.24	8.27	9.20	7.06
40.53	1.44	-1.24	8.27	9.19	7.07
40.53	1.44	-1.24	8.28	9.18	7.08
40.54	1.44	-1.24	8.28	9.18	7.08
40.54	1.44	-1.24	8.28	9.18	7.08
40.55	1.44	-1.24	8.28	9.18	7.08
40.56	1.44	-1.24	8.28	9.18	7.08
40.56	1.44	-1.24	8.27	9.18	7.08
40.57	1.44	-1.24	8.27	9.18	7.08
40.57	1.44	-1.24	8.28	9.18	7.09
40.58	1.44	-1.24	8.28	9.17	7.09
40.58	1.44	-1.25	8.28	9.16	7.10
40.59	1.44	-1.25	8.28	9.16	7.10
40.59	1.44	-1.25	8.27	9.15	7.10
40.60	1.44	-1.25	8.28	9.16	7.10
40.61	1.44	-1.25	8.27	9.16	7.10
40.61	1.44	-1.25	8.26	9.16	7.09
40.62	1.44	-1.25	8.27	9.17	7.09
40.62	1.44	-1.25	8.28	9.17	7.09
40.63	1.44	-1.25	8.28	9.17	7.09
40.63	1.44	-1.25	8.26	9.16	7.09
40.64	1.44	-1.25	8.27	9.16	7.10
40.64	1.44	-1.25	8.28	9.16	7.10
40.65	1.44	-1.25	8.28	9.17	7.09
40.66	1.44	-1.25	8.27	9.16	7.10
40.66	1.44	-1.25	8.27	9.15	7.10
40.67	1.44	-1.25	8.28	9.15	7.11
40.67	1.44	-1.25	8.27	9.14	7.12
40.68	1.44	-1.25	8.27	9.14	7.12
40.68	1.44	-1.25	8.27	9.15	7.11
40.69	1.44	-1.25	8.27	9.17	7.09
40.69	1.44	-1.25	8.26	9.18	7.07
40.70	1.44	-1.25	8.27	9.19	7.06
40.71	1.44	-1.25	8.27	9.19	7.07
40.71	1.44	-1.25	8.27	9.18	7.08
40.72	1.44	-1.25	8.27	9.17	7.08
40.72	1.44	-1.25	8.26	9.17	7.09
40.73	1.44	-1.25	8.27	9.16	7.09
40.73	1.45	-1.25	8.26	9.15	7.10
40.74	1.45	-1.25	8.27	9.15	7.11
40.74	1.45	-1.25	8.26	9.14	7.12
40.75	1.45	-1.25	8.27	9.13	7.12
40.76	1.45	-1.25	8.28	9.14	7.12
40.76	1.45	-1.25	8.27	9.14	7.12
40.77	1.45	-1.25	8.27	9.14	7.11
40.77	1.45	-1.25	8.27	9.15	7.11
40.78	1.45	-1.25	8.27	9.16	7.10
40.78	1.45	-1.25	8.27	9.16	7.10
40.79	1.45	-1.25	8.27	9.16	7.10
40.79	1.45	-1.25	8.27	9.16	7.10
40.80	1.45	-1.25	8.26	9.16	7.10
40.81	1.45	-1.25	8.26	9.16	7.10
40.81	1.45	-1.25	8.27	9.16	7.10
40.82	1.45	-1.25	8.27	9.15	7.11
40.82	1.45	-1.25	8.26	9.14	7.12
40.83	1.45	-1.25	8.26	9.14	7.12
40.83	1.45	-1.25	8.27	9.14	7.11
40.84	1.45	-1.25	8.27	9.14	7.12
40.84	1.45	-1.25	8.26	9.14	7.11
40.85	1.45	-1.25	8.26	9.15	7.11
40.86	1.45	-1.25	8.27	9.16	7.10
40.86	1.45	-1.25	8.27	9.16	7.10
40.87	1.45	-1.25	8.27	9.17	7.09
40.87	1.45	-1.25	8.27	9.17	7.08
40.88	1.45	-1.25	8.27	9.18	7.08
40.88	1.45	-1.26	8.27	9.19	7.07
40.89	1.45	-1.26	8.27	9.18	7.08
40.89	1.45	-1.26	8.27	9.18	7.08
40.90	1.45	-1.26	8.26	9.17	7.08
40.91	1.45	-1.26	8.26	9.17	7.09
40.91	1.45	-1.26	8.26	9.16	7.09
40.92	1.45	-1.26	8.28	9.17	7.09
40.92	1.45	-1.26	8.27	9.16	7.10
40.93	1.45	-1.26	8.27	9.15	7.10
40.93	1.45	-1.26	8.27	9.16	7.10
40.94	1.45	-1.26	8.27	9.16	7.10
40.94	1.45	-1.26	8.27	9.15	7.10
40.95	1.45	-1.26	8.27	9.15	7.10
40.96	1.45	-1.26	8.27	9.15	7.10
40.96	1.45	-1.26	8.27	9.15	7.11
40.97	1.45	-1.26	8.27	9.14	7.12
40.97	1.45	-1.26	8.27	9.13	7.13
40.98	1.45	-1.26	8.26	9.12	7.13
40.98	1.45	-1.26	8.27	9.12	7.14
40.99	1.45	-1.26	8.27	9.11	7.15
40.99	1.45	-1.26	8.26	9.10	7.15
41.00	1.45	-1.26	8.26	9.10	7.16
41.01	1.45	-1.26	8.27	9.10	7.16
41.01	1.45	-1.26	8.27	9.09	7.16
41.02	1.46	-1.26	8.27	9.09	7.17
41.02	1.46	-1.26	8.28	9.08	7.17
41.03	1.46	-1.26	8.27	9.09	7.17
41.03	1.46	-1.26	8.28	9.09	7.16
41.04	1.46	-1.26	8.27	9.12	7.14
41.04	1.46	-1.26	8.27	9.15	7.11
41.05	1.46	-1.26	8.26	9.18	7.07
41.06	1.46	-1.26	8.27	9.19	7.06
41.06	1.46	-1.26	8.27	9.20	7.06
41.07	1.46	-1.26	8.27	9.20	7.06
41.07	1.46	-1.26	8.26	9.20	7.06
41.08	1.46	-1.26	8.27	9.19	7.07
41.08	1.46	-1.26	8.26	9.19	7.06
41.09	1.46	-1.26	8.27	9.19	7.07
41.09	1.46	-1.26	8.26	9.19	7.07
41.10	1.46	-1.26	8.25	9.18	7.07
41.11	1.46	-1.26	8.27	9.19	7.07
41.11	1.46	-1.26	8.27	9.19	7.07
41.12	1.46	-1.26	8.26	9.18	7.08
41.12	1.46	-1.26	8.27	9.18	7.08
41.13	1.46	-1.26	8.26	9.17	7.08
41.13	1.46	-1.26	8.26	9.17	7.08
41.14	1.46	-1.26	8.27	9.18	7.08
41.14	1.46	-1.26	8.28	9.18	7.08
41.15	1.46	-1.26	8.27	9.18	7.08
41.16	1.46	-1.26	8.26	9.18	7.07
41.16	1.46	-1.26	8.27	9.18	7.08
41.17	1.46	-1.26	8.27	9.18	7.08
41.17	1.46	-1.26	8.27	9.18	7.08
41.18	1.46	-1.27	8.27	9.18	7.08
41.18	1.46	-1.27	8.26	9.17	7.08
41.19	1.46	-1.27	8.27	9.17	7.08
41.19	1.46	-1.27	8.26	9.17	7.08
41.20	1.46	-1.27	8.27	9.18	7.08
41.21	1.46	-1.27	8.26	9.18	7.08
41.21	1.46	-1.27	8.26	9.17	7.08
41.22	1.46	-1.27	8.26	9.17	7.09
41.22	1.46	-1.27	8.27	9.17	7.09
41.23	1.46	-1.27	8.27	9.16	7.09
41.23	1.46	-1.27	8.27	9.17	7.09
41.24	1.46	-1.27	8.26	9.17	7.09
41.24	1.46	-1.27	8.27	9.19	7.07
41.25	1.46	-1.27	8.27	9.20	7.06
41.26	1.46	-1.27	8.27	9.20	7.06
41.26	1.46	-1.27	8.27	9.20	7.06
41.27	1.46	-1.27	8.27	9.21	7.05
41.27	1.46	-1.27	8.27	9.20	7.06
41.28	1.46	-1.27	8.27	9.20	7.06
41.28	1.46	-1.27	8.27	9.20	7.06
41.29	1.46	-1.27	8.27	9.19	7.07
41.29	1.46	-1.27	8.27	9.17	7.08
41.30	1.47	-1.27	8.28	9.17	7.09
41.31	1.47	-1.27	8.27	9.16	7.09
41.31	1.47	-1.27	8.27	9.16	7.10
41.32	1.47	-1.27	8.27	9.15	7.10
41.32	1.47	-1.27	8.27	9.15	7.11
41.33	1.47	-1.27	8.27	9.14	7.11
41.33	1.47	-1.27	8.27	9.14	7.11
41.34	1.47	-1.27	8.27	9.14	7.11
41.34	1.47	-1.27	8.27	9.15	7.11
41.35	1.47	-1.27	8.26	9.14	7.11
41.36	1.47	-1.27	8.27	9.14	7.12
41.36	1.47	-1.27	8.27	9.14	7.12
41.37	1.47	-1.27	8.27	9.13	7.13
41.37	1.47	-1.27	8.27	9.13	7.13
41.38	1.47	-1.27	8.27	9.12	7.14
41.38	1.47	-1.27	8.27	9.11	7.14
41.39	1.47	-1.27	8.27	9.11	7.15
41.39	1.47	-1.27	8.27	9.10	7.15
41.40	1.47	-1.27	8.26	9.10	7.15
41.41	1.47	-1.27	8.27	9.11	7.14
41.41	1.47	-1.27	8.26	9.14	7.12
41.42	1.47	-1.27	8.27	9.16	7.09
41.42	1.47	-1.27	8.26	9.18	7.08
41.43	1.47	-1.27	8.27	9.18	7.07
41.43	1.47	-1.27	8.25	9.19	7.06
41.44	1.47	-1.27	8.27	9.19	7.06
41.44	1.47	-1.27	8.26	9.19	7.06
41.45	1.47	-1.27	8.26	9.19	7.06
41.46	1.47	-1.27	8.27	9.20	7.05
41.46	1.47	-1.27	8.27	9.21	7.04
41.47	1.47	-1.27	8.27	9.22	7.04
41.47	1.47	-1.28	8.27	9.21	7.04
41.48	1.47	-1.28	8.27	9.21	7.05
41.48	1.47	-1.28	8.27	9.20	7.06
41.49	1.47	-1.28	8.26	9.18	7.07
41.49	1.47	-1.28	8.26	9.17	7.08
41.50	1.47	-1.28	8.27	9.17	7.09
41.51	1.47	-1.28	8.27	9.17	7.08
41.51	1.47	-1.28	8.27	9.18	7.08
41.52	1.47	-1.28	8.27	9.18	7.08
41.52	1.47	-1.28	8.27	9.18	7.08
41.53	1.47	-1.28	8.27	9.19	7.07
41.53	1.47	-1.28	8.26	9.19	7.06
41.54	1.47	-1.28	8.27	9.20	7.06
41.54	1.47	-1.28	8.27	9.20	7.06
41.55	1.47	-1.28	8.26	9.19	7.06
41.56	1.47	-1.28	8.27	9.19	7.07
41.56	1.47	-1.28	8.27	9.18	7.08
41.57	1.47	-1.28	8.27	9.17	7.08
41.57	1.47	-1.28	8.26	9.17	7.09
41.58	1.48	-1.28	8.27	9.17	7.09
41.58	1.48	-1.28	8.25	9.16	7.09
41.59	1.48	-1.28	8.27	9.17	7.08
41.59	1.48	-1.28	8.27	9.18	7.08
41.60	1.48	-1.28	8.27	9.19	7.06
41.61	1.48	-1.28	8.27	9.21	7.05
41.61	1.48	-1.28	8.26	9.21	7.05
41.62	1.48	-1.28	8.27	9.20	7.06
41.62	1.48	-1.28	8.27	9.18	7.07
41.63	1.48	-1.28	8.26	9.17	7.09
41.63	1.48	-1.28	8.26	9.17	7.09
41.64	1.48	-1.28	8.27	9.17	7.09
41.64	1.48	-1.28	8.27	9.17	7.09
41.65	1.48	-1.28	8.27	9.16	7.09
41.66	1.48	-1.28	8.27	9.15	7.10
41.66	1.48	-1.28	8.27	9.15	7.10
41.67	1.48	-1.28	8.27	9.15	7.11
41.67	1.48	-1.28	8.27	9.14	7.11
41.68	1.48	-1.28	8.26	9.14	7.11
41.68	1.48	-1.28	8.27	9.15	7.11
41.69	1.48	-1.28	8.26	9.15	7.10
41.69	1.48	-1.28	8.27	9.16	7.10
41.70	1.48	-1.28	8.26	9.16	7.10
41.71	1.48	-1.28	8.27	9.15	7.10
41.71	1.48	-1.28	8.27	9.15	7.11
41.72	1.48	-1.28	8.27	9.14	7.12
41.72	1.48	-1.28	8.27	9.13	7.12
41.73	1.48	-1.28	8.27	9.13	7.13
41.73	1.48	-1.28	8.27	9.12	7.14
41.74	1.48	-1.28	8.27	9.12	7.14
41.74	1.48	-1.28	8.27	9.11	7.14
41.75	1.48	-1.28	8.27	9.13	7.13
41.76	1.48	-1.28	8.27	9.16	7.10
41.76	1.48	-1.28	8.27	9.19	7.07
41.77	1.48	-1.28	8.26	9.20	7.06
41.77	1.48	-1.28	8.26	9.21	7.04
41.78	1.48	-1.29	8.26	9.21	7.04
41.78	1.48	-1.29	8.27	9.21	7.05
41.79	1.48	-1.29	8.27	9.20	7.06
41.79	1.48	-1.29	8.26	9.18	7.07
41.80	1.48	-1.29	8.26	9.17	7.08
41.81	1.48	-1.29	8.27	9.16	7.09
41.81	1.48	-1.29	8.26	9.15	7.10
41.82	1.48	-1.29	8.26	9.14	7.11
41.82	1.48	-1.29	8.27	9.14	7.12
41.83	1.48	-1.29	8.27	9.13	7.13
41.83	1.48	-1.29	8.26	9.12	7.13
41.84	1.48	-1.29	8.27	9.12	7.14
41.84	1.48	-1.29	8.27	9.12	7.14
41.85	1.48	-1.29	8.27	9.14	7.12
41.86	1.48	-1.29	8.25	9.16	7.09
41.86	1.49	-1.29	8.27	9.20	7.05
41.87	1.49	-1.29	8.27	9.23	7.03
41.87	1.49	-1.29	8.27	9.25	7.01
41.88	1.49	-1.29	8.27	9.25	7.01
41.88	1.49	-1.29	8.27	9.24	7.02
41.89	1.49	-1.29	8.27	9.23	7.03
41.89	1.49	-1.29	8.27	9.21	7.04
41.90	1.49	-1.29	8.27	9.21	7.05
41.91	1.49	-1.29	8.26	9.20	7.05
41.91	1.49	-1.29	8.27	9.20	7.05
41.92	1.49	-1.29	8.28	9.21	7.05
41.92	1.49	-1.29	8.27	9.20	7.06
41.93	1.49	-1.29	8.27	9.20	7.06
41.93	1.49	-1.29	8.26	9.20	7.05
41.94	1.49	-1.29	8.26	9.20	7.05
41.94	1.49	-1.29	8.27	9.20	7.05
41.95	1.49	-1.29	8.27	9.20	7.05
41.96	1.49	-1.29	8.28	9.20	7.06
41.96	1.49	-1.29	8.27	9.20	7.06
41.97	1.49	-1.29	8.28	9.20	7.06
41.97	1.49	-1.29	8.27	9.19	7.06
41.98	1.49	-1.29	8.27	9.20	7.06
41.98	1.49	-1.29	8.27	9.20	7.06
41.99	1.49	-1.29	8.27	9.20	7.06
41.99	1.49	-1.29	8.27	9.19	7.06
42.00	1.49	-1.29	8.27	9.19	7.07
42.01	1.49	-1.29	8.27	9.19	7.07
42.01	1.49	-1.29	8.28	9.20	7.06
42.02	1.49	-1.29	8.26	9.19	7.06
42.02	1.49	-1.29	8.27	9.19	7.06
42.03	1.49	-1.29	8.28	9.19	7.07
42.03	1.49	-1.29	8.28	9.19	7.07
42.04	1.49	-1.29	8.27	9.18	7.08
42.04	1.49	-1.29	8.27	9.17	7.08
42.05	1.49	-1.29	8.27	9.17	7.09
42.06	1.49	-1.29	8.27	9.17	7.09
42.06	1.49	-1.29	8.26	9.17	7.09
42.07	1.49	-1.29	8.26	9.17	7.08
42.07	1.49	-1.29	8.26	9.18	7.07
42.08	1.49	-1.30	8.27	9.19	7.07
42.08	1.49	-1.30	8.27	9.19	7.07
42.09	1.49	-1.30	8.27	9.21	7.05
42.09	1.49	-1.30	8.28	9.23	7.03
42.10	1.49	-1.30	8.27	9.23	7.03
42.11	1.49	-1.30	8.26	9.23	7.02
42.11	1.49	-1.30	8.27	9.23	7.03
42.12	1.49	-1.30	8.27	9.23	7.03
42.12	1.49	-1.30	8.28	9.22	7.04
42.13	1.49	-1.30	8.27	9.21	7.05
42.13	1.49	-1.30	8.26	9.19	7.06
42.14	1.49	-1.30	8.26	9.18	7.07
42.14	1.50	-1.30	8.26	9.17	7.08
42.15	1.50	-1.30	8.26	9.16	7.09
42.16	1.50	-1.30	8.27	9.16	7.10
42.16	1.50	-1.30	8.27	9.15	7.10
42.17	1.50	-1.30	8.27	9.15	7.11
42.17	1.50	-1.30	8.27	9.14	7.11
42.18	1.50	-1.30	8.27	9.14	7.12
42.18	1.50	-1.30	8.26	9.13	7.12
42.19	1.50	-1.30	8.26	9.13	7.13
42.19	1.50	-1.30	8.27	9.13	7.13
42.20	1.50	-1.30	8.27	9.13	7.13
42.21	1.50	-1.30	8.28	9.13	7.13
42.21	1.50	-1.30	8.27	9.14	7.12
42.22	1.50	-1.30	8.27	9.15	7.11
42.22	1.50	-1.30	8.27	9.16	7.09
42.23	1.50	-1.30	8.27	9.19	7.07
42.23	1.50	-1.30	8.27	9.20	7.05
42.24	1.50	-1.30	8.27	9.20	7.05
42.24	1.50	-1.30	8.27	9.21	7.05
42.25	1.50	-1.30	8.27	9.21	7.05
42.26	1.50	-1.30	8.27	9.22	7.04
42.26	1.50	-1.30	8.27	9.22	7.04
42.27	1.50	-1.30	8.26	9.21	7.04
42.27	1.50	-1.30	8.27	9.21	7.04
42.28	1.50	-1.30	8.27	9.22	7.04
42.28	1.50	-1.30	8.26	9.21	7.04
42.29	1.50	-1.30	8.28	9.22	7.04
42.29	1.50	-1.30	8.27	9.21	7.05
42.30	1.50	-1.30	8.28	9.21	7.05
42.31	1.50	-1.30	8.27	9.20	7.06
42.31	1.50	-1.30	8.27	9.20	7.06
42.32	1.50	-1.30	8.27	9.20	7.06
42.32	1.50	-1.30	8.27	9.20	7.06
42.33	1.50	-1.30	8.26	9.20	7.06
42.33	1.50	-1.30	8.28	9.20	7.06
42.34	1.50	-1.30	8.28	9.21	7.05
42.34	1.50	-1.30	8.27	9.21	7.05
42.35	1.50	-1.30	8.27	9.21	7.05
42.36	1.50	-1.30	8.28	9.20	7.05
42.36	1.50	-1.30	8.28	9.20	7.06
42.37	1.50	-1.30	8.28	9.20	7.06
42.37	1.50	-1.30	8.27	9.20	7.06
42.38	1.50	-1.30	8.27	9.20	7.06
42.38	1.50	-1.30	8.27	9.20	7.06
42.39	1.50	-1.30	8.28	9.20	7.06
42.39	1.50	-1.30	8.27	9.20	7.06
42.40	1.50	-1.31	8.27	9.20	7.06
42.41	1.50	-1.31	8.28	9.20	7.06
42.41	1.50	-1.31	8.27	9.19	7.06
42.42	1.50	-1.31	8.28	9.20	7.06
42.42	1.50	-1.31	8.27	9.20	7.06
42.43	1.51	-1.31	8.27	9.19	7.06
42.43	1.51	-1.31	8.28	9.20	7.06
42.44	1.51	-1.31	8.27	9.19	7.07
42.44	1.51	-1.31	8.27	9.19	7.07
42.45	1.51	-1.31	8.28	9.19	7.07
42.46	1.51	-1.31	8.27	9.19	7.06
42.46	1.51	-1.31	8.28	9.20	7.06
42.47	1.51	-1.31	8.27	9.20	7.06
42.47	1.51	-1.31	8.27	9.20	7.06
42.48	1.51	-1.31	8.27	9.20	7.06
42.48	1.51	-1.31	8.28	9.20	7.06
42.49	1.51	-1.31	8.27	9.21	7.05
42.49	1.51	-1.31	8.28	9.22	7.04
42.50	1.51	-1.31	8.27	9.23	7.03
42.51	1.51	-1.31	8.28	9.24	7.02
42.51	1.51	-1.31	8.27	9.23	7.02
42.52	1.51	-1.31	8.28	9.23	7.03
42.52	1.51	-1.31	8.28	9.21	7.05
42.53	1.51	-1.31	8.28	9.20	7.06
42.53	1.51	-1.31	8.27	9.19	7.07
42.54	1.51	-1.31	8.28	9.18	7.08
42.54	1.51	-1.31	8.28	9.17	7.09
42.55	1.51	-1.31	8.27	9.16	7.10
42.56	1.51	-1.31	8.28	9.16	7.10
42.56	1.51	-1.31	8.28	9.15	7.11
42.57	1.51	-1.31	8.27	9.14	7.11
42.57	1.51	-1.31	8.28	9.14	7.12
42.58	1.51	-1.31	8.28	9.14	7.12
42.58	1.51	-1.31	8.28	9.15	7.11
42.59	1.51	-1.31	8.27	9.16	7.10
42.59	1.51	-1.31	8.28	9.18	7.08
42.60	1.51	-1.31	8.27	9.19	7.07
42.61	1.51	-1.31	8.28	9.20	7.06
42.61	1.51	-1.31	8.28	9.20	7.06
42.62	1.51	-1.31	8.27	9.20	7.06
42.62	1.51	-1.31	8.28	9.20	7.06
42.63	1.51	-1.31	8.28	9.21	7.06
42.63	1.51	-1.31	8.28	9.21	7.05
42.64	1.51	-1.31	8.29	9.21	7.05
42.64	1.51	-1.31	8.27	9.22	7.04
42.65	1.51	-1.31	8.28	9.23	7.03
42.66	1.51	-1.31	8.28	9.22	7.04
42.66	1.51	-1.31	8.27	9.21	7.05
42.67	1.51	-1.31	8.28	9.21	7.05
42.67	1.51	-1.31	8.28	9.21	7.05
42.68	1.51	-1.31	8.27	9.20	7.05
42.68	1.51	-1.31	8.27	9.20	7.06
42.69	1.51	-1.31	8.27	9.20	7.06
42.69	1.51	-1.31	8.28	9.20	7.06
42.70	1.51	-1.31	8.28	9.20	7.06
42.71	1.52	-1.31	8.28	9.19	7.07
42.71	1.52	-1.31	8.28	9.19	7.07
42.72	1.52	-1.31	8.28	9.19	7.07
42.72	1.52	-1.31	8.27	9.19	7.07
42.73	1.52	-1.31	8.28	9.19	7.07
42.73	1.52	-1.31	8.26	9.19	7.07
42.74	1.52	-1.31	8.28	9.20	7.07
42.74	1.52	-1.32	8.28	9.20	7.06
42.75	1.52	-1.32	8.28	9.20	7.06
42.76	1.52	-1.32	8.28	9.20	7.06
42.76	1.52	-1.32	8.28	9.20	7.06
42.77	1.52	-1.32	8.28	9.19	7.07
42.77	1.52	-1.32	8.26	9.18	7.07
42.78	1.52	-1.32	8.28	9.19	7.07
42.78	1.52	-1.32	8.28	9.20	7.06
42.79	1.52	-1.32	8.27	9.20	7.06
42.79	1.52	-1.32	8.28	9.20	7.06
42.80	1.52	-1.32	8.28	9.20	7.06
42.81	1.52	-1.32	8.27	9.20	7.06
42.81	1.52	-1.32	8.27	9.19	7.06
42.82	1.52	-1.32	8.28	9.19	7.06
42.82	1.52	-1.32	8.28	9.19	7.06
42.83	1.52	-1.32	8.28	9.19	7.07
42.83	1.52	-1.32	8.27	9.19	7.07
42.84	1.52	-1.32	8.28	9.19	7.06
42.84	1.52	-1.32	8.28	9.22	7.04
42.85	1.52	-1.32	8.28	9.24	7.02
42.86	1.52	-1.32	8.27	9.25	7.01
42.86	1.52	-1.32	8.26	9.24	7.02
42.87	1.52	-1.32	8.28	9.23	7.03
42.87	1.52	-1.32	8.27	9.21	7.05
42.88	1.52	-1.32	8.28	9.20	7.06
42.88	1.52	-1.32	8.28	9.20	7.06
42.89	1.52	-1.32	8.27	9.20	7.06
42.89	1.52	-1.32	8.27	9.20	7.05
42.90	1.52	-1.32	8.27	9.20	7.06
42.91	1.52	-1.32	8.27	9.20	7.06
42.91	1.52	-1.32	8.28	9.19	7.07
42.92	1.52	-1.32	8.27	9.18	7.07
42.92	1.52	-1.32	8.27	9.18	7.08
42.93	1.52	-1.32	8.28	9.17	7.09
42.93	1.52	-1.32	8.28	9.17	7.09
42.94	1.52	-1.32	8.27	9.16	7.10
42.94	1.52	-1.32	8.28	9.16	7.10
42.95	1.52	-1.32	8.28	9.16	7.10
42.96	1.52	-1.32	8.28	9.16	7.10
42.96	1.52	-1.32	8.27	9.15	7.11
42.97	1.52	-1.32	8.28	9.15	7.11
42.97	1.52	-1.32	8.27	9.14	7.11
42.98	1.52	-1.32	8.28	9.14	7.12
42.98	1.52	-1.32	8.28	9.14	7.12
42.99	1.53	-1.32	8.28	9.13	7.13
42.99	1.53	-1.32	8.27	9.13	7.13
43.00	1.53	-1.32	8.28	9.13	7.12
43.01	1.53	-1.32	8.28	9.16	7.10
43.01	1.53	-1.32	8.27	9.18	7.08
43.02	1.53	-1.32	8.26	9.19	7.06
43.02	1.53	-1.32	8.28	9.20	7.05
43.03	1.53	-1.32	8.28	9.21	7.05
43.03	1.53	-1.32	8.28	9.20	7.06
43.04	1.53	-1.32	8.26	9.18	7.07
43.04	1.53	-1.32	8.28	9.18	7.09
43.05	1.53	-1.32	8.28	9.16	7.10
43.06	1.53	-1.32	8.28	9.16	7.10
43.06	1.53	-1.32	8.28	9.16	7.10
43.07	1.53	-1.32	8.27	9.17	7.09
43.07	1.53	-1.32	8.28	9.20	7.06
43.08	1.53	-1.32	8.28	9.23	7.02
43.08	1.53	-1.32	8.27	9.25	7.01
43.09	1.53	-1.32	8.28	9.25	7.01
43.09	1.53	-1.32	8.28	9.24	7.02
43.10	1.53	-1.33	8.28	9.23	7.03
43.11	1.53	-1.33	8.28	9.21	7.05
43.11	1.53	-1.33	8.27	9.20	7.06
43.12	1.53	-1.33	8.28	9.19	7.07
43.12	1.53	-1.33	8.27	9.18	7.08
43.13	1.53	-1.33	8.28	9.18	7.08
43.13	1.53	-1.33	8.27	9.19	7.07
43.14	1.53	-1.33	8.28	9.20	7.06
43.14	1.53	-1.33	8.28	9.20	7.06
43.15	1.53	-1.33	8.28	9.21	7.05
43.16	1.53	-1.33	8.28	9.22	7.04
43.16	1.53	-1.33	8.29	9.22	7.04
43.17	1.53	-1.33	8.29	9.22	7.05
43.17	1.53	-1.33	8.28	9.22	7.05
43.18	1.53	-1.33	8.28	9.22	7.04
43.18	1.53	-1.33	8.28	9.22	7.04
43.19	1.53	-1.33	8.28	9.21	7.05
43.19	1.53	-1.33	8.28	9.21	7.05
43.20	1.53	-1.33	8.28	9.20	7.06
43.21	1.53	-1.33	8.28	9.20	7.06
43.21	1.53	-1.33	8.28	9.19	7.07
43.22	1.53	-1.33	8.28	9.19	7.07
43.22	1.53	-1.33	8.28	9.19	7.07
43.23	1.53	-1.33	8.29	9.18	7.08
43.23	1.53	-1.33	8.28	9.18	7.08
43.24	1.53	-1.33	8.28	9.17	7.08
43.24	1.53	-1.33	8.27	9.17	7.08
43.25	1.53	-1.33	8.28	9.18	7.08
43.26	1.53	-1.33	8.28	9.19	7.07
43.26	1.53	-1.33	8.26	9.18	7.07
43.27	1.53	-1.33	8.28	9.19	7.07
43.27	1.54	-1.33	8.28	9.20	7.06
43.28	1.54	-1.33	8.28	9.20	7.06
43.28	1.54	-1.33	8.28	9.20	7.06
43.29	1.54	-1.33	8.27	9.20	7.05
43.29	1.54	-1.33	8.29	9.21	7.06
43.30	1.54	-1.33	8.28	9.20	7.06
43.31	1.54	-1.33	8.28	9.20	7.06
43.31	1.54	-1.33	8.28	9.21	7.05
43.32	1.54	-1.33	8.28	9.22	7.04
43.32	1.54	-1.33	8.29	9.23	7.03
43.33	1.54	-1.33	8.27	9.23	7.03
43.33	1.54	-1.33	8.29	9.23	7.03
43.34	1.54	-1.33	8.28	9.22	7.04
43.34	1.54	-1.33	8.28	9.21	7.05
43.35	1.54	-1.33	8.28	9.20	7.06
