"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
12.22	0.44	-0.29	8.05	9.67	5.82
12.22	0.44	-0.29	8.05	9.66	5.82
12.23	0.44	-0.29	8.06	9.67	5.82
12.23	0.44	-0.29	8.06	9.66	5.82
12.24	0.44	-0.29	8.06	9.66	5.83
12.24	0.44	-0.29	8.06	9.66	5.83
12.25	0.44	-0.29	8.06	9.66	5.82
12.26	0.44	-0.29	8.06	9.67	5.82
12.26	0.44	-0.29	8.07	9.68	5.81
12.27	0.44	-0.29	8.07	9.67	5.82
12.27	0.44	-0.29	8.07	9.66	5.83
12.28	0.44	-0.29	8.08	9.67	5.82
12.28	0.44	-0.29	8.08	9.67	5.82
12.29	0.44	-0.29	8.08	9.67	5.82
12.29	0.44	-0.29	8.08	9.67	5.82
12.30	0.44	-0.29	8.08	9.67	5.83
12.31	0.44	-0.29	8.09	9.66	5.83
12.31	0.44	-0.29	8.09	9.66	5.84
12.32	0.44	-0.29	8.09	9.66	5.84
12.32	0.44	-0.29	8.09	9.67	5.83
12.33	0.44	-0.29	8.10	9.68	5.82
12.33	0.44	-0.29	8.10	9.68	5.82
12.34	0.44	-0.29	8.10	9.67	5.83
12.34	0.44	-0.29	8.10	9.66	5.84
12.35	0.44	-0.29	8.11	9.66	5.85
12.36	0.44	-0.29	8.11	9.66	5.85
12.36	0.44	-0.29	8.11	9.66	5.84
12.37	0.45	-0.29	8.11	9.67	5.84
12.37	0.45	-0.29	8.11	9.67	5.83
12.38	0.45	-0.29	8.11	9.68	5.82
12.38	0.45	-0.30	8.12	9.70	5.81
12.39	0.45	-0.30	8.12	9.70	5.81
12.39	0.45	-0.30	8.12	9.69	5.82
12.40	0.45	-0.30	8.12	9.67	5.83
12.41	0.45	-0.30	8.13	9.67	5.84
12.41	0.45	-0.30	8.13	9.69	5.82
12.42	0.45	-0.30	8.13	9.71	5.80
12.42	0.45	-0.30	8.13	9.70	5.80
12.43	0.45	-0.30	8.13	9.69	5.82
12.43	0.45	-0.30	8.14	9.68	5.83
12.44	0.45	-0.30	8.14	9.67	5.85
12.44	0.45	-0.30	8.14	9.66	5.86
12.45	0.45	-0.30	8.14	9.66	5.85
12.46	0.45	-0.30	8.15	9.67	5.85
12.46	0.45	-0.30	8.15	9.66	5.85
12.47	0.45	-0.30	8.15	9.67	5.85
12.47	0.45	-0.30	8.15	9.67	5.85
12.48	0.45	-0.30	8.15	9.67	5.85
12.48	0.45	-0.30	8.15	9.68	5.84
12.49	0.45	-0.30	8.16	9.67	5.85
12.49	0.45	-0.30	8.16	9.66	5.86
12.50	0.45	-0.30	8.17	9.67	5.85
12.51	0.45	-0.30	8.17	9.67	5.85
12.51	0.45	-0.30	8.17	9.67	5.86
12.52	0.45	-0.30	8.17	9.66	5.86
12.52	0.45	-0.30	8.17	9.66	5.86
12.53	0.45	-0.30	8.18	9.67	5.86
12.53	0.45	-0.30	8.18	9.68	5.85
12.54	0.45	-0.30	8.18	9.68	5.85
12.54	0.45	-0.30	8.18	9.68	5.85
12.55	0.45	-0.30	8.19	9.70	5.83
12.56	0.45	-0.30	8.19	9.70	5.83
12.56	0.45	-0.30	8.19	9.70	5.83
12.57	0.45	-0.30	8.19	9.69	5.85
12.57	0.45	-0.30	8.19	9.67	5.86
12.58	0.45	-0.30	8.20	9.67	5.86
12.58	0.45	-0.30	8.20	9.67	5.86
12.59	0.45	-0.30	8.20	9.67	5.87
12.59	0.45	-0.30	8.20	9.66	5.87
12.60	0.45	-0.30	8.21	9.66	5.88
12.61	0.45	-0.30	8.21	9.67	5.87
12.61	0.45	-0.30	8.21	9.66	5.87
12.62	0.45	-0.30	8.21	9.66	5.88
12.62	0.45	-0.30	8.21	9.65	5.88
12.63	0.45	-0.30	8.22	9.65	5.88
12.63	0.45	-0.30	8.22	9.66	5.88
12.64	0.46	-0.30	8.22	9.66	5.88
12.64	0.46	-0.30	8.22	9.67	5.87
12.65	0.46	-0.30	8.22	9.67	5.87
12.66	0.46	-0.30	8.23	9.67	5.88
12.66	0.46	-0.30	8.23	9.66	5.88
12.67	0.46	-0.30	8.23	9.65	5.89
12.67	0.46	-0.30	8.23	9.65	5.89
12.68	0.46	-0.30	8.24	9.66	5.88
12.68	0.46	-0.30	8.24	9.67	5.88
12.69	0.46	-0.30	8.24	9.67	5.88
12.69	0.46	-0.30	8.24	9.66	5.89
12.70	0.46	-0.30	8.25	9.65	5.90
12.71	0.46	-0.30	8.25	9.66	5.89
12.71	0.46	-0.30	8.25	9.67	5.88
12.72	0.46	-0.30	8.25	9.67	5.88
12.72	0.46	-0.30	8.25	9.67	5.88
12.73	0.46	-0.30	8.25	9.67	5.88
12.73	0.46	-0.30	8.26	9.67	5.88
12.74	0.46	-0.30	8.26	9.67	5.89
12.74	0.46	-0.30	8.26	9.66	5.90
12.75	0.46	-0.30	8.26	9.65	5.91
12.76	0.46	-0.30	8.26	9.66	5.90
12.76	0.46	-0.30	8.27	9.66	5.89
12.77	0.46	-0.31	8.27	9.67	5.89
12.77	0.46	-0.31	8.27	9.67	5.89
12.78	0.46	-0.31	8.27	9.66	5.89
12.78	0.46	-0.31	8.28	9.66	5.90
12.79	0.46	-0.31	8.28	9.66	5.90
12.79	0.46	-0.31	8.28	9.67	5.89
12.80	0.46	-0.31	8.29	9.68	5.89
12.81	0.46	-0.31	8.29	9.68	5.88
12.81	0.46	-0.31	8.29	9.69	5.87
12.82	0.46	-0.31	8.29	9.69	5.87
12.82	0.46	-0.31	8.29	9.68	5.88
12.83	0.46	-0.31	8.29	9.67	5.89
12.83	0.46	-0.31	8.30	9.67	5.90
12.84	0.46	-0.31	8.30	9.67	5.89
12.84	0.46	-0.31	8.30	9.69	5.88
12.85	0.46	-0.31	8.30	9.70	5.87
12.86	0.46	-0.31	8.30	9.70	5.87
12.86	0.46	-0.31	8.31	9.68	5.88
12.87	0.46	-0.31	8.31	9.67	5.90
12.87	0.46	-0.31	8.31	9.66	5.91
12.88	0.46	-0.31	8.31	9.65	5.92
12.88	0.46	-0.31	8.32	9.65	5.93
12.89	0.46	-0.31	8.32	9.65	5.92
12.89	0.46	-0.31	8.32	9.66	5.91
12.90	0.46	-0.31	8.32	9.67	5.91
12.91	0.46	-0.31	8.32	9.67	5.90
12.91	0.46	-0.31	8.33	9.69	5.89
12.92	0.47	-0.31	8.33	9.70	5.88
12.92	0.47	-0.31	8.33	9.69	5.88
12.93	0.47	-0.31	8.33	9.68	5.90
12.93	0.47	-0.31	8.34	9.67	5.91
12.94	0.47	-0.31	8.34	9.65	5.93
12.94	0.47	-0.31	8.34	9.65	5.93
12.95	0.47	-0.31	8.34	9.66	5.92
12.96	0.47	-0.31	8.34	9.67	5.92
12.96	0.47	-0.31	8.35	9.67	5.91
12.97	0.47	-0.31	8.35	9.66	5.92
12.97	0.47	-0.31	8.35	9.66	5.93
12.98	0.47	-0.31	8.35	9.66	5.92
12.98	0.47	-0.31	8.36	9.66	5.92
12.99	0.47	-0.31	8.36	9.67	5.92
12.99	0.47	-0.31	8.36	9.67	5.92
13.00	0.47	-0.31	8.36	9.66	5.92
13.01	0.47	-0.31	8.37	9.65	5.93
13.01	0.47	-0.31	8.37	9.66	5.93
13.02	0.47	-0.31	8.37	9.66	5.93
13.02	0.47	-0.31	8.37	9.67	5.92
13.03	0.47	-0.31	8.38	9.67	5.92
13.03	0.47	-0.31	8.38	9.66	5.93
13.04	0.47	-0.31	8.38	9.65	5.94
13.04	0.47	-0.31	8.38	9.65	5.94
13.05	0.47	-0.31	8.38	9.66	5.94
13.06	0.47	-0.31	8.39	9.66	5.94
13.06	0.47	-0.31	8.38	9.66	5.93
13.07	0.47	-0.31	8.39	9.66	5.93
13.07	0.47	-0.31	8.39	9.66	5.94
13.08	0.47	-0.31	8.39	9.66	5.93
13.08	0.47	-0.31	8.40	9.66	5.94
13.09	0.47	-0.31	8.40	9.66	5.94
13.09	0.47	-0.31	8.40	9.65	5.95
13.10	0.47	-0.31	8.40	9.66	5.94
13.11	0.47	-0.31	8.41	9.67	5.93
13.11	0.47	-0.31	8.41	9.68	5.93
13.12	0.47	-0.31	8.41	9.67	5.93
13.12	0.47	-0.31	8.41	9.68	5.93
13.13	0.47	-0.31	8.41	9.67	5.93
13.13	0.47	-0.31	8.41	9.68	5.93
13.14	0.47	-0.31	8.42	9.68	5.93
13.14	0.47	-0.31	8.42	9.70	5.91
13.15	0.47	-0.32	8.42	9.71	5.89
13.16	0.47	-0.32	8.42	9.71	5.90
13.16	0.47	-0.32	8.42	9.69	5.91
13.17	0.47	-0.32	8.43	9.68	5.93
13.17	0.47	-0.32	8.43	9.67	5.94
13.18	0.47	-0.32	8.43	9.66	5.95
13.18	0.47	-0.32	8.43	9.67	5.95
13.19	0.47	-0.32	8.43	9.66	5.95
13.19	0.48	-0.32	8.44	9.67	5.95
13.20	0.48	-0.32	8.44	9.67	5.95
13.21	0.48	-0.32	8.44	9.66	5.95
13.21	0.48	-0.32	8.45	9.65	5.96
13.22	0.48	-0.32	8.45	9.65	5.97
13.22	0.48	-0.32	8.45	9.65	5.96
13.23	0.48	-0.32	8.45	9.66	5.96
13.23	0.48	-0.32	8.45	9.67	5.95
13.24	0.48	-0.32	8.46	9.68	5.94
13.24	0.48	-0.32	8.46	9.68	5.94
13.25	0.48	-0.32	8.46	9.68	5.94
13.26	0.48	-0.32	8.46	9.67	5.95
13.26	0.48	-0.32	8.46	9.68	5.94
13.27	0.48	-0.32	8.47	9.69	5.93
13.27	0.48	-0.32	8.47	9.69	5.94
13.28	0.48	-0.32	8.47	9.68	5.95
13.28	0.48	-0.32	8.47	9.67	5.96
13.29	0.48	-0.32	8.48	9.66	5.96
13.29	0.48	-0.32	8.48	9.66	5.96
13.30	0.48	-0.32	8.48	9.66	5.97
13.31	0.48	-0.32	8.48	9.65	5.97
13.31	0.48	-0.32	8.48	9.66	5.96
13.32	0.48	-0.32	8.48	9.67	5.96
13.32	0.48	-0.32	8.49	9.66	5.97
13.33	0.48	-0.32	8.49	9.66	5.97
13.33	0.48	-0.32	8.49	9.65	5.98
13.34	0.48	-0.32	8.50	9.66	5.97
13.34	0.48	-0.32	8.50	9.66	5.97
13.35	0.48	-0.32	8.50	9.67	5.97
13.36	0.48	-0.32	8.50	9.67	5.96
13.36	0.48	-0.32	8.50	9.67	5.97
13.37	0.48	-0.32	8.50	9.66	5.98
13.37	0.48	-0.32	8.51	9.65	5.98
13.38	0.48	-0.32	8.51	9.66	5.97
13.38	0.48	-0.32	8.51	9.67	5.97
13.39	0.48	-0.32	8.51	9.67	5.96
13.39	0.48	-0.32	8.51	9.67	5.96
13.40	0.48	-0.32	8.52	9.68	5.96
13.41	0.48	-0.32	8.52	9.68	5.96
13.41	0.48	-0.32	8.52	9.67	5.97
13.42	0.48	-0.32	8.52	9.67	5.97
13.42	0.48	-0.32	8.53	9.68	5.96
13.43	0.48	-0.32	8.53	9.69	5.95
13.43	0.48	-0.32	8.53	9.69	5.95
13.44	0.48	-0.32	8.53	9.68	5.96
13.44	0.48	-0.32	8.53	9.67	5.98
13.45	0.48	-0.32	8.54	9.66	5.99
13.46	0.48	-0.32	8.54	9.65	6.00
13.46	0.48	-0.32	8.54	9.65	6.00
13.47	0.49	-0.32	8.54	9.66	5.99
13.47	0.49	-0.32	8.55	9.67	5.98
13.48	0.49	-0.32	8.55	9.68	5.97
13.48	0.49	-0.32	8.55	9.67	5.98
13.49	0.49	-0.32	8.55	9.66	5.99
13.49	0.49	-0.32	8.55	9.66	6.00
13.50	0.49	-0.32	8.56	9.66	5.99
13.51	0.49	-0.32	8.56	9.66	5.99
13.51	0.49	-0.32	8.56	9.67	5.98
13.52	0.49	-0.32	8.56	9.67	5.98
13.52	0.49	-0.32	8.56	9.67	5.99
13.53	0.49	-0.32	8.57	9.66	5.99
13.53	0.49	-0.32	8.57	9.65	6.00
13.54	0.49	-0.33	8.57	9.66	6.00
13.54	0.49	-0.33	8.57	9.67	5.99
13.55	0.49	-0.33	8.58	9.68	5.98
13.56	0.49	-0.33	8.58	9.67	5.98
13.56	0.49	-0.33	8.58	9.67	5.99
13.57	0.49	-0.33	8.58	9.67	5.99
13.57	0.49	-0.33	8.58	9.67	5.99
13.58	0.49	-0.33	8.59	9.67	5.99
13.58	0.49	-0.33	8.59	9.67	5.99
13.59	0.49	-0.33	8.59	9.67	6.00
13.59	0.49	-0.33	8.59	9.67	5.99
13.60	0.49	-0.33	8.60	9.67	5.99
13.61	0.49	-0.33	8.60	9.68	5.99
13.61	0.49	-0.33	8.60	9.67	5.99
13.62	0.49	-0.33	8.60	9.68	5.99
13.62	0.49	-0.33	8.60	9.67	5.99
13.63	0.49	-0.33	8.60	9.67	6.00
13.63	0.49	-0.33	8.61	9.67	6.00
13.64	0.49	-0.33	8.61	9.67	6.00
13.64	0.49	-0.33	8.61	9.67	6.00
13.65	0.49	-0.33	8.61	9.67	6.00
13.66	0.49	-0.33	8.61	9.67	6.00
13.66	0.49	-0.33	8.62	9.66	6.01
13.67	0.49	-0.33	8.62	9.66	6.01
13.67	0.49	-0.33	8.62	9.67	6.01
13.68	0.49	-0.33	8.62	9.68	6.00
13.68	0.49	-0.33	8.62	9.67	6.00
13.69	0.49	-0.33	8.62	9.68	6.00
13.69	0.49	-0.33	8.63	9.68	6.00
13.70	0.49	-0.33	8.63	9.67	6.00
13.71	0.49	-0.33	8.63	9.67	6.01
13.71	0.49	-0.33	8.64	9.66	6.02
13.72	0.49	-0.33	8.64	9.67	6.01
13.72	0.49	-0.33	8.64	9.68	6.00
13.73	0.49	-0.33	8.64	9.68	6.00
13.73	0.49	-0.33	8.64	9.68	6.00
13.74	0.49	-0.33	8.65	9.67	6.01
13.74	0.50	-0.33	8.65	9.67	6.01
13.75	0.50	-0.33	8.65	9.67	6.01
13.76	0.50	-0.33	8.65	9.67	6.01
13.76	0.50	-0.33	8.65	9.68	6.01
13.77	0.50	-0.33	8.66	9.67	6.01
13.77	0.50	-0.33	8.66	9.66	6.02
13.78	0.50	-0.33	8.66	9.66	6.03
13.78	0.50	-0.33	8.67	9.66	6.03
13.79	0.50	-0.33	8.67	9.68	6.01
13.79	0.50	-0.33	8.67	9.68	6.01
13.80	0.50	-0.33	8.67	9.67	6.02
13.81	0.50	-0.33	8.67	9.66	6.03
13.81	0.50	-0.33	8.67	9.66	6.03
13.82	0.50	-0.33	8.68	9.66	6.03
13.82	0.50	-0.33	8.68	9.67	6.02
13.83	0.50	-0.33	8.68	9.68	6.02
13.83	0.50	-0.33	8.68	9.67	6.02
13.84	0.50	-0.33	8.69	9.67	6.02
13.84	0.50	-0.33	8.69	9.67	6.02
13.85	0.50	-0.33	8.69	9.67	6.03
13.86	0.50	-0.33	8.69	9.67	6.02
13.86	0.50	-0.33	8.69	9.67	6.03
13.87	0.50	-0.33	8.70	9.67	6.03
13.87	0.50	-0.33	8.70	9.67	6.03
13.88	0.50	-0.33	8.70	9.67	6.03
13.88	0.50	-0.33	8.70	9.67	6.03
13.89	0.50	-0.33	8.70	9.67	6.03
13.89	0.50	-0.33	8.70	9.66	6.04
13.90	0.50	-0.33	8.71	9.67	6.03
13.91	0.50	-0.34	8.71	9.67	6.04
13.91	0.50	-0.34	8.71	9.67	6.04
13.92	0.50	-0.34	8.71	9.67	6.03
13.92	0.50	-0.34	8.72	9.67	6.03
13.93	0.50	-0.34	8.72	9.67	6.03
13.93	0.50	-0.34	8.72	9.67	6.04
13.94	0.50	-0.34	8.72	9.66	6.05
13.94	0.50	-0.34	8.72	9.67	6.04
13.95	0.50	-0.34	8.72	9.68	6.03
13.96	0.50	-0.34	8.73	9.68	6.03
13.96	0.50	-0.34	8.73	9.67	6.04
13.97	0.50	-0.34	8.73	9.68	6.03
13.97	0.50	-0.34	8.74	9.68	6.03
13.98	0.50	-0.34	8.74	9.67	6.04
13.98	0.50	-0.34	8.74	9.67	6.05
13.99	0.50	-0.34	8.74	9.67	6.04
13.99	0.50	-0.34	8.74	9.67	6.04
14.00	0.50	-0.34	8.74	9.68	6.03
14.01	0.50	-0.34	8.75	9.68	6.03
14.01	0.50	-0.34	8.75	9.67	6.04
14.02	0.51	-0.34	8.75	9.67	6.05
14.02	0.51	-0.34	8.75	9.66	6.05
14.03	0.51	-0.34	8.76	9.67	6.05
14.03	0.51	-0.34	8.76	9.68	6.04
14.04	0.51	-0.34	8.76	9.69	6.03
14.04	0.51	-0.34	8.76	9.68	6.04
14.05	0.51	-0.34	8.76	9.68	6.04
14.06	0.51	-0.34	8.76	9.68	6.04
14.06	0.51	-0.34	8.77	9.68	6.04
14.07	0.51	-0.34	8.77	9.67	6.05
14.07	0.51	-0.34	8.77	9.67	6.05
14.08	0.51	-0.34	8.77	9.67	6.06
14.08	0.51	-0.34	8.78	9.67	6.06
14.09	0.51	-0.34	8.78	9.67	6.06
14.09	0.51	-0.34	8.78	9.67	6.06
14.10	0.51	-0.34	8.78	9.67	6.06
14.11	0.51	-0.34	8.78	9.67	6.05
14.11	0.51	-0.34	8.79	9.67	6.06
14.12	0.51	-0.34	8.79	9.67	6.06
14.12	0.51	-0.34	8.79	9.67	6.06
14.13	0.51	-0.34	8.79	9.67	6.06
14.13	0.51	-0.34	8.80	9.68	6.05
14.14	0.51	-0.34	8.80	9.67	6.06
14.14	0.51	-0.34	8.80	9.66	6.07
14.15	0.51	-0.34	8.80	9.67	6.06
14.16	0.51	-0.34	8.80	9.67	6.07
14.16	0.51	-0.34	8.81	9.68	6.06
14.17	0.51	-0.34	8.81	9.68	6.06
14.17	0.51	-0.34	8.81	9.67	6.06
14.18	0.51	-0.34	8.81	9.67	6.06
14.18	0.51	-0.34	8.81	9.67	6.07
14.19	0.51	-0.34	8.82	9.67	6.07
14.19	0.51	-0.34	8.82	9.67	6.07
14.20	0.51	-0.34	8.82	9.66	6.07
14.21	0.51	-0.34	8.82	9.66	6.08
14.21	0.51	-0.34	8.82	9.66	6.08
14.22	0.51	-0.34	8.83	9.66	6.08
14.22	0.51	-0.34	8.83	9.67	6.07
14.23	0.51	-0.34	8.83	9.67	6.07
14.23	0.51	-0.34	8.83	9.67	6.07
14.24	0.51	-0.34	8.83	9.67	6.07
14.24	0.51	-0.34	8.84	9.67	6.08
14.25	0.51	-0.34	8.84	9.67	6.08
14.26	0.51	-0.34	8.84	9.67	6.08
14.26	0.51	-0.34	8.84	9.67	6.08
14.27	0.51	-0.34	8.84	9.67	6.08
14.27	0.51	-0.34	8.85	9.67	6.08
14.28	0.51	-0.34	8.85	9.66	6.09
14.28	0.51	-0.35	8.85	9.67	6.08
14.29	0.51	-0.35	8.85	9.66	6.09
14.29	0.52	-0.35	8.85	9.67	6.08
14.30	0.52	-0.35	8.86	9.67	6.08
14.31	0.52	-0.35	8.86	9.68	6.07
14.31	0.52	-0.35	8.86	9.68	6.07
14.32	0.52	-0.35	8.86	9.67	6.08
14.32	0.52	-0.35	8.87	9.67	6.09
14.33	0.52	-0.35	8.86	9.67	6.08
14.33	0.52	-0.35	8.87	9.68	6.08
14.34	0.52	-0.35	8.87	9.67	6.08
14.34	0.52	-0.35	8.87	9.68	6.08
14.35	0.52	-0.35	8.88	9.67	6.08
14.36	0.52	-0.35	8.88	9.67	6.09
14.36	0.52	-0.35	8.88	9.66	6.10
14.37	0.52	-0.35	8.88	9.66	6.10
14.37	0.52	-0.35	8.88	9.67	6.09
14.38	0.52	-0.35	8.88	9.68	6.09
14.38	0.52	-0.35	8.89	9.67	6.09
14.39	0.52	-0.35	8.89	9.67	6.10
14.39	0.52	-0.35	8.89	9.66	6.10
14.40	0.52	-0.35	8.89	9.67	6.10
14.41	0.52	-0.35	8.89	9.67	6.10
14.41	0.52	-0.35	8.89	9.67	6.10
14.42	0.52	-0.35	8.90	9.67	6.09
14.42	0.52	-0.35	8.90	9.67	6.10
14.43	0.52	-0.35	8.90	9.66	6.11
14.43	0.52	-0.35	8.90	9.66	6.10
14.44	0.52	-0.35	8.91	9.67	6.10
14.44	0.52	-0.35	8.91	9.68	6.09
14.45	0.52	-0.35	8.91	9.68	6.09
14.46	0.52	-0.35	8.91	9.67	6.10
14.46	0.52	-0.35	8.91	9.67	6.11
14.47	0.52	-0.35	8.92	9.66	6.11
14.47	0.52	-0.35	8.92	9.68	6.10
14.48	0.52	-0.35	8.92	9.69	6.09
14.48	0.52	-0.35	8.92	9.69	6.08
14.49	0.52	-0.35	8.92	9.70	6.08
14.49	0.52	-0.35	8.93	9.70	6.08
14.50	0.52	-0.35	8.93	9.69	6.08
14.51	0.52	-0.35	8.93	9.68	6.09
14.51	0.52	-0.35	8.93	9.70	6.08
14.52	0.52	-0.35	8.93	9.71	6.07
14.52	0.52	-0.35	8.93	9.70	6.08
14.53	0.52	-0.35	8.94	9.69	6.09
14.53	0.52	-0.35	8.94	9.70	6.08
14.54	0.52	-0.35	8.94	9.71	6.07
14.54	0.52	-0.35	8.94	9.70	6.08
14.55	0.52	-0.35	8.94	9.69	6.09
14.56	0.52	-0.35	8.95	9.69	6.10
14.56	0.52	-0.35	8.95	9.69	6.09
14.57	0.53	-0.35	8.95	9.69	6.10
14.57	0.53	-0.35	8.95	9.68	6.10
14.58	0.53	-0.35	8.96	9.67	6.11
14.58	0.53	-0.35	8.96	9.68	6.10
14.59	0.53	-0.35	8.96	9.68	6.11
14.59	0.53	-0.35	8.96	9.67	6.11
14.60	0.53	-0.35	8.96	9.67	6.12
14.61	0.53	-0.35	8.97	9.66	6.13
14.61	0.53	-0.35	8.96	9.67	6.12
14.62	0.53	-0.35	8.97	9.68	6.11
14.62	0.53	-0.35	8.97	9.69	6.11
14.63	0.53	-0.35	8.97	9.68	6.11
14.63	0.53	-0.35	8.98	9.68	6.11
14.64	0.53	-0.35	8.98	9.67	6.12
14.64	0.53	-0.35	8.98	9.67	6.12
14.65	0.53	-0.35	8.98	9.68	6.12
14.66	0.53	-0.36	8.98	9.68	6.11
14.66	0.53	-0.35	8.99	9.69	6.11
14.67	0.53	-0.36	8.99	9.68	6.11
14.67	0.53	-0.36	8.99	9.69	6.10
14.68	0.53	-0.36	8.99	9.69	6.10
14.68	0.53	-0.36	8.99	9.69	6.11
14.69	0.53	-0.36	9.00	9.69	6.11
14.69	0.53	-0.36	9.00	9.70	6.10
14.70	0.53	-0.36	9.00	9.71	6.09
14.71	0.53	-0.36	9.00	9.70	6.10
14.71	0.53	-0.36	9.00	9.69	6.11
14.72	0.53	-0.36	9.01	9.68	6.12
14.72	0.53	-0.36	9.01	9.69	6.11
14.73	0.53	-0.36	9.01	9.70	6.10
14.73	0.53	-0.36	9.01	9.70	6.11
14.74	0.53	-0.36	9.01	9.69	6.11
14.74	0.53	-0.36	9.02	9.68	6.13
14.75	0.53	-0.36	9.02	9.67	6.14
14.76	0.53	-0.36	9.02	9.67	6.14
14.76	0.53	-0.36	9.02	9.67	6.14
14.77	0.53	-0.36	9.02	9.67	6.13
14.77	0.53	-0.36	9.03	9.68	6.13
14.78	0.53	-0.36	9.03	9.68	6.13
14.78	0.53	-0.36	9.03	9.68	6.13
14.79	0.53	-0.36	9.03	9.67	6.14
14.79	0.53	-0.36	9.03	9.66	6.15
14.80	0.53	-0.36	9.04	9.68	6.14
14.81	0.53	-0.36	9.04	9.68	6.13
14.81	0.53	-0.36	9.04	9.69	6.12
14.82	0.53	-0.36	9.04	9.69	6.12
14.82	0.53	-0.36	9.04	9.69	6.13
14.83	0.53	-0.36	9.05	9.69	6.13
14.83	0.53	-0.36	9.05	9.70	6.12
14.84	0.53	-0.36	9.05	9.70	6.12
14.84	0.54	-0.36	9.05	9.69	6.12
14.85	0.54	-0.36	9.05	9.69	6.13
14.86	0.54	-0.36	9.05	9.68	6.14
14.86	0.54	-0.36	9.06	9.68	6.14
14.87	0.54	-0.36	9.06	9.68	6.14
14.87	0.54	-0.36	9.06	9.67	6.15
14.88	0.54	-0.36	9.07	9.67	6.16
14.88	0.54	-0.36	9.07	9.67	6.15
14.89	0.54	-0.36	9.07	9.68	6.15
14.89	0.54	-0.36	9.07	9.67	6.15
14.90	0.54	-0.36	9.07	9.67	6.16
14.91	0.54	-0.36	9.07	9.66	6.16
14.91	0.54	-0.36	9.08	9.67	6.16
14.92	0.54	-0.36	9.08	9.67	6.15
14.92	0.54	-0.36	9.08	9.68	6.15
14.93	0.54	-0.36	9.08	9.69	6.14
14.93	0.54	-0.36	9.09	9.69	6.14
14.94	0.54	-0.36	9.09	9.68	6.15
14.94	0.54	-0.36	9.09	9.67	6.16
14.95	0.54	-0.36	9.09	9.68	6.15
14.96	0.54	-0.36	9.09	9.68	6.15
14.96	0.54	-0.36	9.09	9.69	6.14
14.97	0.54	-0.36	9.10	9.70	6.13
14.97	0.54	-0.36	9.10	9.70	6.13
14.98	0.54	-0.36	9.10	9.70	6.14
14.98	0.54	-0.36	9.10	9.69	6.15
14.99	0.54	-0.36	9.10	9.69	6.14
14.99	0.54	-0.36	9.10	9.69	6.15
15.00	0.54	-0.36	9.11	9.68	6.15
15.01	0.54	-0.36	9.11	9.67	6.16
15.01	0.54	-0.36	9.11	9.67	6.17
15.02	0.54	-0.37	9.11	9.67	6.17
15.02	0.54	-0.37	9.12	9.67	6.17
15.03	0.54	-0.37	9.12	9.68	6.16
15.03	0.54	-0.37	9.12	9.69	6.15
15.04	0.54	-0.37	9.12	9.68	6.16
15.04	0.54	-0.37	9.13	9.68	6.17
15.05	0.54	-0.37	9.13	9.67	6.18
15.06	0.54	-0.37	9.13	9.67	6.17
15.06	0.54	-0.37	9.13	9.67	6.17
15.07	0.54	-0.37	9.13	9.69	6.16
15.07	0.54	-0.37	9.13	9.69	6.16
15.08	0.54	-0.37	9.14	9.68	6.16
15.08	0.54	-0.37	9.14	9.67	6.18
15.09	0.54	-0.37	9.14	9.67	6.17
15.09	0.54	-0.37	9.14	9.67	6.17
15.10	0.54	-0.37	9.14	9.68	6.16
15.11	0.54	-0.37	9.15	9.69	6.16
15.11	0.54	-0.37	9.15	9.69	6.16
15.12	0.55	-0.37	9.15	9.69	6.16
15.12	0.55	-0.37	9.15	9.68	6.17
15.13	0.55	-0.37	9.15	9.68	6.17
15.13	0.55	-0.37	9.16	9.68	6.17
15.14	0.55	-0.37	9.16	9.69	6.17
15.14	0.55	-0.37	9.16	9.69	6.16
15.15	0.55	-0.37	9.16	9.68	6.17
15.16	0.55	-0.37	9.16	9.67	6.18
15.16	0.55	-0.37	9.17	9.68	6.18
15.17	0.55	-0.37	9.17	9.69	6.17
15.17	0.55	-0.37	9.17	9.70	6.16
15.18	0.55	-0.37	9.17	9.70	6.16
15.18	0.55	-0.37	9.17	9.69	6.17
15.19	0.55	-0.37	9.17	9.68	6.18
15.19	0.55	-0.37	9.17	9.68	6.18
15.20	0.55	-0.37	9.18	9.69	6.17
15.21	0.55	-0.37	9.18	9.69	6.17
15.21	0.55	-0.37	9.18	9.68	6.18
15.22	0.55	-0.37	9.18	9.68	6.18
15.22	0.55	-0.37	9.19	9.68	6.18
15.23	0.55	-0.37	9.19	9.68	6.18
15.23	0.55	-0.37	9.19	9.67	6.19
15.24	0.55	-0.37	9.19	9.68	6.19
15.24	0.55	-0.37	9.20	9.69	6.18
15.25	0.55	-0.37	9.19	9.69	6.17
15.26	0.55	-0.37	9.20	9.69	6.18
15.26	0.55	-0.37	9.20	9.68	6.18
15.27	0.55	-0.37	9.20	9.67	6.19
15.27	0.55	-0.37	9.20	9.68	6.19
15.28	0.55	-0.37	9.21	9.68	6.19
15.28	0.55	-0.37	9.21	9.69	6.18
15.29	0.55	-0.37	9.21	9.69	6.18
15.29	0.55	-0.37	9.21	9.68	6.19
15.30	0.55	-0.37	9.21	9.68	6.20
15.31	0.55	-0.37	9.22	9.68	6.19
